0,0,0,1080,0.9036,0.036657,960,0.8536,0.034758,480,0.7936,0.032719,360,0.7436,0.030643
0,0,1,1080,0.9974,0.044671,960,0.9774,0.042084,480,0.9174,0.040301,360,0.8374,0.038021
0,1,0,1080,0.9036,0.007531,960,0.8536,0.006171,480,0.7936,0.005265,360,0.7436,0.004946
0,1,1,1080,0.9974,0.010571,960,0.9774,0.008278,480,0.9174,0.006647,360,0.8374,0.00621
